image,label,mal,ben,sel
ISIC_0012282_downsampled,2,0.1942138671875,0.8056640625,0.39990234375
ISIC_0012291_downsampled,2,0.64453125,0.35546875,0.0003342628479003906
ISIC_0012294_downsampled,2,0.552734375,0.447265625,3.5762786865234375e-07
ISIC_0012299_downsampled,2,0.08221435546875,0.91796875,0.9931640625
ISIC_0012314_downsampled,2,0.413330078125,0.58642578125,0.0024776458740234375
ISIC_0012323_downsampled,2,0.2420654296875,0.7578125,0.34033203125
ISIC_0012329_downsampled,2,0.17138671875,0.82861328125,0.453125
ISIC_0012330_downsampled,2,0.289306640625,0.71044921875,0.039825439453125
ISIC_0012342_downsampled,2,0.122802734375,0.87744140625,0.8955078125
ISIC_0012358_downsampled,2,0.5771484375,0.422607421875,0.007366180419921875
ISIC_0012359_downsampled,2,0.96728515625,0.032806396484375,1.0
ISIC_0012364_downsampled,2,0.10650634765625,0.8935546875,0.97607421875
ISIC_0012372_downsampled,2,0.04071044921875,0.95947265625,1.0
ISIC_0012375_downsampled,2,0.865234375,0.1348876953125,0.97705078125
ISIC_0012377_downsampled,2,0.07720947265625,0.9228515625,0.9912109375
ISIC_0012379_downsampled,2,0.9638671875,0.035919189453125,1.0
ISIC_0012380_downsampled,2,0.048553466796875,0.95166015625,1.0
ISIC_0012383_downsampled,2,0.12744140625,0.87255859375,0.5927734375
ISIC_0012386_downsampled,2,0.53125,0.468505859375,0.004367828369140625
ISIC_0012387_downsampled,2,0.7138671875,0.2861328125,0.599609375
ISIC_0012388_downsampled,2,0.63330078125,0.36669921875,0.07696533203125
ISIC_0012390_downsampled,2,0.1700439453125,0.830078125,0.330078125
ISIC_0012397_downsampled,2,0.14990234375,0.85009765625,0.71728515625
ISIC_0012414_downsampled,2,0.08026123046875,0.919921875,0.99365234375
ISIC_0012415_downsampled,2,0.09100341796875,0.9091796875,0.99267578125
ISIC_0012416_downsampled,2,0.580078125,0.419921875,0.166015625
ISIC_0012417_downsampled,2,0.8603515625,0.1397705078125,0.994140625
ISIC_0012428_downsampled,2,0.2083740234375,0.79150390625,0.1280517578125
ISIC_0012432_downsampled,2,0.03369140625,0.96630859375,1.0
ISIC_0012433_downsampled,2,0.07421875,0.92578125,0.9921875
ISIC_0012447_downsampled,2,0.07373046875,0.92626953125,0.99560546875
ISIC_0012448_downsampled,2,0.2249755859375,0.77490234375,0.257080078125
ISIC_0012452_downsampled,2,0.060455322265625,0.939453125,0.99951171875
ISIC_0012455_downsampled,2,0.217041015625,0.783203125,0.02716064453125
ISIC_0012459_downsampled,2,0.2142333984375,0.78564453125,0.1390380859375
ISIC_0012469_downsampled,2,0.87060546875,0.12939453125,0.9931640625
ISIC_0012473_downsampled,2,0.93212890625,0.0679931640625,1.0
ISIC_0012475_downsampled,2,0.8134765625,0.1864013671875,0.50732421875
ISIC_0012478_downsampled,2,0.97314453125,0.0266265869140625,1.0
ISIC_0012492_downsampled,2,0.57861328125,0.42138671875,8.940696716308594e-07
ISIC_0012501_downsampled,2,0.1651611328125,0.8349609375,0.78662109375
ISIC_0012510_downsampled,2,0.14404296875,0.85595703125,0.82861328125
ISIC_0012513_downsampled,2,0.9208984375,0.07916259765625,1.0
ISIC_0012516_downsampled,2,0.5546875,0.4453125,1.3113021850585938e-06
ISIC_0012517_downsampled,2,0.93017578125,0.06988525390625,0.99951171875
ISIC_0012522_downsampled,2,0.23876953125,0.76123046875,0.0185394287109375
ISIC_0012527_downsampled,2,0.59716796875,0.40283203125,1.1920928955078125e-07
ISIC_0012537_downsampled,2,0.04345703125,0.95654296875,1.0
ISIC_0012543_downsampled,2,0.12481689453125,0.875,0.970703125
ISIC_0012548_downsampled,2,0.039031982421875,0.9609375,1.0
ISIC_0012661_downsampled,2,0.681640625,0.318603515625,0.271728515625
ISIC_0012666_downsampled,2,0.08856201171875,0.91162109375,0.99560546875
ISIC_0012693_downsampled,2,0.1318359375,0.8681640625,0.68994140625
ISIC_0012696_downsampled,2,0.058837890625,0.94091796875,0.9970703125
ISIC_0012697_downsampled,2,0.0391845703125,0.9609375,1.0
ISIC_0012704_downsampled,2,0.044952392578125,0.955078125,1.0
ISIC_0012705_downsampled,2,0.10400390625,0.89599609375,0.93603515625
ISIC_0012719_downsampled,2,0.39111328125,0.60888671875,4.947185516357422e-06
ISIC_0012720_downsampled,2,0.552734375,0.447021484375,2.4497509002685547e-05
ISIC_0012757_downsampled,2,0.1995849609375,0.80029296875,0.057220458984375
ISIC_0012772_downsampled,2,0.261962890625,0.73828125,0.0009183883666992188
ISIC_0012773_downsampled,2,0.66064453125,0.33935546875,7.748603820800781e-07
ISIC_0012785_downsampled,2,0.004215240478515625,0.99560546875,1.0
ISIC_0012786_downsampled,2,0.1815185546875,0.818359375,0.25439453125
ISIC_0012790_downsampled,2,0.466064453125,0.5341796875,0.00176239013671875
ISIC_0012792_downsampled,2,0.6044921875,0.395263671875,0.004550933837890625
ISIC_0012800_downsampled,2,0.82080078125,0.1793212890625,0.77490234375
ISIC_0012810_downsampled,2,0.033538818359375,0.96630859375,1.0
ISIC_0012811,2,0.05059814453125,0.94921875,1.0
ISIC_0012813_downsampled,2,0.07794189453125,0.921875,0.98974609375
ISIC_0012828_downsampled,2,0.77783203125,0.221923828125,0.76904296875
ISIC_0012833_downsampled,2,0.2183837890625,0.78173828125,0.08642578125
ISIC_0012840_downsampled,2,0.341064453125,0.65869140625,9.876489639282227e-05
ISIC_0012845_downsampled,2,0.0687255859375,0.93115234375,0.998046875
ISIC_0012848_downsampled,2,0.1727294921875,0.8271484375,0.6083984375
ISIC_0012851_downsampled,2,0.10797119140625,0.89208984375,0.96484375
ISIC_0012852_downsampled,2,0.0287017822265625,0.97119140625,1.0
ISIC_0012854_downsampled,2,0.0780029296875,0.921875,0.990234375
ISIC_0012856_downsampled,2,0.0143280029296875,0.98583984375,1.0
ISIC_0012880_downsampled,2,0.15234375,0.84765625,0.77783203125
ISIC_0012884_downsampled,2,0.1925048828125,0.8076171875,0.2359619140625
ISIC_0012889_downsampled,2,0.2188720703125,0.78125,0.1409912109375
ISIC_0012898_downsampled,2,0.0310821533203125,0.96875,1.0
ISIC_0012902_downsampled,2,0.190673828125,0.8095703125,0.3173828125
ISIC_0012927_downsampled,2,0.921875,0.078125,1.0
ISIC_0012928_downsampled,2,0.028533935546875,0.9716796875,1.0
ISIC_0012932_downsampled,2,0.055511474609375,0.9443359375,0.99951171875
ISIC_0012952_downsampled,2,0.00925445556640625,0.99072265625,1.0
ISIC_0012955_downsampled,2,0.00966644287109375,0.990234375,1.0
ISIC_0012959_downsampled,2,0.77734375,0.2225341796875,0.7763671875
ISIC_0012962_downsampled,2,0.39990234375,0.60009765625,0.001674652099609375
ISIC_0012974_downsampled,2,0.40234375,0.59765625,0.0231475830078125
ISIC_0012986_downsampled,2,0.0300750732421875,0.9697265625,1.0
ISIC_0012998,2,0.67041015625,0.329833984375,0.2000732421875
ISIC_0013014_downsampled,2,0.0440673828125,0.9560546875,1.0
ISIC_0013030_downsampled,2,0.0164337158203125,0.9833984375,1.0
ISIC_0013033_downsampled,2,0.72314453125,0.27685546875,2.384185791015625e-05
ISIC_0013034_downsampled,2,0.327880859375,0.67236328125,2.8252601623535156e-05
ISIC_0013035_downsampled,2,0.046295166015625,0.95361328125,1.0
ISIC_0013040_downsampled,2,0.04559326171875,0.95458984375,1.0
ISIC_0013052_downsampled,2,0.50146484375,0.49853515625,9.417533874511719e-06
ISIC_0013054_downsampled,2,0.0142059326171875,0.98583984375,1.0
ISIC_0013056_downsampled,2,0.298095703125,0.7021484375,0.019195556640625
ISIC_0013059_downsampled,2,0.0386962890625,0.96142578125,1.0
ISIC_0013063_downsampled,2,0.027252197265625,0.97265625,1.0
ISIC_0013065_downsampled,2,0.04766845703125,0.9521484375,1.0
ISIC_0013085_downsampled,2,0.0124969482421875,0.9873046875,1.0
ISIC_0013088_downsampled,2,0.10693359375,0.89306640625,0.9609375
ISIC_0013089_downsampled,2,0.097900390625,0.90185546875,0.9794921875
ISIC_0013092_downsampled,2,0.41015625,0.58984375,0.0003809928894042969
ISIC_0013127_downsampled,2,0.1490478515625,0.85107421875,0.908203125
ISIC_0013129_downsampled,2,0.412841796875,0.5869140625,2.7418136596679688e-06
ISIC_0013134_downsampled,2,0.11468505859375,0.88525390625,0.982421875
ISIC_0013146_downsampled,2,0.9052734375,0.09490966796875,0.9931640625
ISIC_0013150_downsampled,2,0.28662109375,0.71337890625,0.0032100677490234375
ISIC_0013160_downsampled,2,0.86669921875,0.133544921875,0.99267578125
ISIC_0013165_downsampled,2,0.80712890625,0.1929931640625,0.541015625
ISIC_0013166_downsampled,2,0.48193359375,0.51806640625,0.0006527900695800781
ISIC_0013167_downsampled,2,0.0791015625,0.9208984375,0.99609375
ISIC_0013169_downsampled,2,0.282470703125,0.7177734375,0.034149169921875
ISIC_0013170_downsampled,2,0.275146484375,0.72509765625,0.05255126953125
ISIC_0013174_downsampled,2,0.68505859375,0.315185546875,0.006229400634765625
ISIC_0013177_downsampled,2,0.496826171875,0.50341796875,0.006031036376953125
ISIC_0013178_downsampled,2,0.5830078125,0.417236328125,0.0004677772521972656
ISIC_0013189_downsampled,2,0.533203125,0.467041015625,5.960464477539063e-08
ISIC_0013200_downsampled,2,0.033721923828125,0.96630859375,1.0
ISIC_0013203_downsampled,2,0.03155517578125,0.96826171875,1.0
ISIC_0013215_downsampled,2,0.2568359375,0.7431640625,0.0256195068359375
ISIC_0013223_downsampled,2,0.1121826171875,0.8876953125,0.89013671875
ISIC_0013236_downsampled,2,0.529296875,0.470703125,0.0003733634948730469
ISIC_0013268_downsampled,2,0.022369384765625,0.9775390625,1.0
ISIC_0013270_downsampled,2,0.049896240234375,0.9501953125,0.99951171875
ISIC_0013271_downsampled,2,0.1900634765625,0.81005859375,0.14697265625
ISIC_0013281_downsampled,2,0.07537841796875,0.9248046875,0.9921875
ISIC_0013316_downsampled,2,0.007965087890625,0.9921875,1.0
ISIC_0013319_downsampled,2,0.76025390625,0.23974609375,0.005275726318359375
ISIC_0013333_downsampled,2,0.032867431640625,0.96728515625,1.0
ISIC_0013335_downsampled,2,0.4580078125,0.5419921875,1.0728836059570312e-06
ISIC_0013341_downsampled,2,0.0863037109375,0.91357421875,0.96435546875
ISIC_0013360_downsampled,2,0.1798095703125,0.8203125,0.529296875
ISIC_0013364_downsampled,2,0.07293701171875,0.92724609375,0.99755859375
ISIC_0013370_downsampled,2,0.0169219970703125,0.98291015625,1.0
ISIC_0013371_downsampled,2,0.226318359375,0.7734375,0.0199432373046875
ISIC_0013393_downsampled,2,0.1298828125,0.8701171875,0.9541015625
ISIC_0013397_downsampled,2,0.7373046875,0.2626953125,0.24462890625
ISIC_0013400_downsampled,2,0.1593017578125,0.8408203125,0.85302734375
ISIC_0013409_downsampled,2,0.0753173828125,0.9248046875,0.99462890625
ISIC_0013421_downsampled,2,0.15966796875,0.84033203125,0.58447265625
ISIC_0013443_downsampled,2,0.03826904296875,0.9619140625,1.0
ISIC_0013458_downsampled,2,0.144775390625,0.85546875,0.73779296875
ISIC_0013465_downsampled,2,0.0132904052734375,0.98681640625,1.0
ISIC_0013474_downsampled,2,0.1929931640625,0.80712890625,0.329345703125
ISIC_0013493_downsampled,2,0.48291015625,0.51708984375,5.4836273193359375e-06
ISIC_0013580_downsampled,2,0.2227783203125,0.77734375,0.01076507568359375
ISIC_0013584_downsampled,2,0.42724609375,0.57275390625,9.924173355102539e-05
ISIC_0013585_downsampled,2,0.9228515625,0.0772705078125,0.9990234375
ISIC_0013621_downsampled,2,0.338623046875,0.6611328125,0.0002624988555908203
ISIC_0013625_downsampled,2,0.0709228515625,0.92919921875,0.99755859375
ISIC_0013632_downsampled,2,0.52880859375,0.47119140625,7.295608520507812e-05
ISIC_0013635_downsampled,2,0.14306640625,0.85693359375,0.85791015625
ISIC_0013637_downsampled,2,0.445556640625,0.55419921875,0.00025582313537597656
ISIC_0013667_downsampled,2,0.2373046875,0.7626953125,0.03564453125
ISIC_0013673_downsampled,2,0.0310821533203125,0.96875,1.0
ISIC_0013680_downsampled,2,0.033966064453125,0.9658203125,0.9990234375
ISIC_0013682_downsampled,2,0.07586669921875,0.92431640625,0.9931640625
ISIC_0013684_downsampled,2,0.7138671875,0.2861328125,0.011932373046875
ISIC_0013685_downsampled,2,0.2054443359375,0.79443359375,0.576171875
ISIC_0013687_downsampled,2,0.06622314453125,0.93359375,0.9990234375
ISIC_0013691_downsampled,2,0.177734375,0.822265625,0.06524658203125
ISIC_0013706_downsampled,2,0.1748046875,0.8251953125,0.654296875
ISIC_0013707_downsampled,2,0.9658203125,0.03411865234375,1.0
ISIC_0013708_downsampled,2,0.994140625,0.005825042724609375,1.0
ISIC_0013709_downsampled,2,0.424560546875,0.5751953125,6.4373016357421875e-06
ISIC_0013725_downsampled,2,0.65478515625,0.344970703125,0.0024127960205078125
ISIC_0013731_downsampled,2,0.1923828125,0.8076171875,0.261962890625
ISIC_0013742_downsampled,2,0.0089263916015625,0.9912109375,1.0
ISIC_0013764_downsampled,2,0.74560546875,0.25439453125,0.049102783203125
ISIC_0013765_downsampled,2,0.349853515625,0.64990234375,0.0013446807861328125
ISIC_0013782_downsampled,2,0.3271484375,0.6728515625,0.0005478858947753906
ISIC_0013817_downsampled,2,0.07794189453125,0.921875,0.98583984375
ISIC_0013841_downsampled,2,0.26220703125,0.73779296875,0.00014579296112060547
ISIC_0013863_downsampled,2,0.2318115234375,0.76806640625,0.238525390625
ISIC_0013864_downsampled,2,0.035491943359375,0.96435546875,0.99951171875
ISIC_0013876_downsampled,2,0.099609375,0.900390625,0.98974609375
ISIC_0013890_downsampled,2,0.14892578125,0.85107421875,0.27099609375
ISIC_0013910_downsampled,2,0.257568359375,0.7421875,0.00044083595275878906
ISIC_0013918_downsampled,2,0.0021419525146484375,0.998046875,1.0
ISIC_0013927_downsampled,2,0.339599609375,0.66064453125,0.0004055500030517578
ISIC_0013929_downsampled,2,0.197021484375,0.80322265625,0.09344482421875
ISIC_0013933_downsampled,2,0.8857421875,0.11419677734375,0.958984375
ISIC_0013945_downsampled,2,0.09088134765625,0.9091796875,0.97314453125
ISIC_0013958_downsampled,2,0.025909423828125,0.97412109375,0.99951171875
ISIC_0013977_downsampled,2,0.0207061767578125,0.9794921875,1.0
ISIC_0013980_downsampled,2,0.06866455078125,0.93115234375,0.9990234375
ISIC_0013981_downsampled,2,0.300537109375,0.69921875,0.00018608570098876953
ISIC_0014006_downsampled,2,0.484375,0.515625,0.0025691986083984375
ISIC_0014028_downsampled,2,0.032318115234375,0.9677734375,1.0
ISIC_0014029_downsampled,2,0.27783203125,0.72216796875,0.001056671142578125
ISIC_0014031_downsampled,2,0.01073455810546875,0.9892578125,1.0
ISIC_0014032_downsampled,2,0.294921875,0.705078125,0.0012340545654296875
ISIC_0014038_downsampled,2,0.15869140625,0.84130859375,0.705078125
ISIC_0014055_downsampled,2,0.300537109375,0.69921875,0.042510986328125
ISIC_0014074_downsampled,2,0.10931396484375,0.890625,0.8798828125
ISIC_0014083_downsampled,2,0.853515625,0.1466064453125,0.935546875
ISIC_0014120_downsampled,2,0.07220458984375,0.927734375,0.99658203125
ISIC_0014139_downsampled,2,0.028106689453125,0.9716796875,1.0
ISIC_0014169_downsampled,2,0.96923828125,0.0308837890625,1.0
ISIC_0014177_downsampled,2,0.1343994140625,0.86572265625,0.78662109375
ISIC_0014179_downsampled,2,0.484130859375,0.51611328125,0.00595855712890625
ISIC_0014191_downsampled,2,0.1697998046875,0.830078125,0.42138671875
ISIC_0014212_downsampled,2,0.537109375,0.462646484375,9.655952453613281e-06
ISIC_0014216_downsampled,2,0.231201171875,0.76904296875,0.01302337646484375
ISIC_0014251_downsampled,2,0.8056640625,0.1944580078125,0.09375
ISIC_0014264_downsampled,2,0.62646484375,0.37353515625,0.0025844573974609375
ISIC_0014272_downsampled,2,0.34619140625,0.65380859375,0.0318603515625
ISIC_0014273_downsampled,2,0.427978515625,0.57177734375,1.7285346984863281e-06
ISIC_0014278_downsampled,2,0.034576416015625,0.96533203125,1.0
ISIC_0014310_downsampled,2,0.273193359375,0.72705078125,0.00859832763671875
ISIC_0014311_downsampled,2,0.4853515625,0.5146484375,0.00012195110321044922
ISIC_0014341_downsampled,2,0.21484375,0.78515625,0.29296875
ISIC_0014382_downsampled,2,0.349609375,0.650390625,5.364418029785156e-07
ISIC_0014386_downsampled,2,0.115478515625,0.88427734375,0.86474609375
ISIC_0014392_downsampled,2,0.521484375,0.478759765625,2.384185791015625e-07
ISIC_0014393_downsampled,2,0.0182952880859375,0.9814453125,1.0
ISIC_0014397_downsampled,2,0.34130859375,0.65869140625,1.138448715209961e-05
ISIC_0014409_downsampled,2,0.0721435546875,0.927734375,0.99755859375
ISIC_0014410_downsampled,2,0.318359375,0.681640625,0.1173095703125
ISIC_0014419_downsampled,2,0.60595703125,0.39404296875,5.0067901611328125e-06
ISIC_0014432_downsampled,2,0.130615234375,0.86962890625,0.876953125
ISIC_0014457_downsampled,2,0.11175537109375,0.88818359375,0.814453125
ISIC_0014474_downsampled,2,0.69287109375,0.30712890625,0.1689453125
ISIC_0014500_downsampled,2,0.69189453125,0.308349609375,0.00302886962890625
ISIC_0014503_downsampled,2,0.030517578125,0.96923828125,1.0
ISIC_0014504_downsampled,2,0.3232421875,0.6767578125,0.0201263427734375
ISIC_0014515_downsampled,2,0.94384765625,0.056182861328125,1.0
ISIC_0014526_downsampled,2,0.040283203125,0.9599609375,1.0
ISIC_0014535_downsampled,2,0.02374267578125,0.97607421875,1.0
ISIC_0014537_downsampled,2,0.6748046875,0.3251953125,0.0010442733764648438
ISIC_0014554_downsampled,2,0.55419921875,0.445556640625,0.006351470947265625
ISIC_0014567_downsampled,2,0.06915283203125,0.9306640625,0.994140625
ISIC_0014568_downsampled,2,0.1343994140625,0.86572265625,0.66796875
ISIC_0014569_downsampled,2,0.08099365234375,0.9189453125,0.9912109375
ISIC_0014570_downsampled,2,0.3154296875,0.6845703125,0.0006990432739257812
ISIC_0014571_downsampled,2,0.03033447265625,0.9697265625,1.0
ISIC_0014572_downsampled,2,0.3291015625,0.6708984375,1.7821788787841797e-05
ISIC_0014573_downsampled,2,0.054046630859375,0.94580078125,1.0
ISIC_0014574_downsampled,2,0.11199951171875,0.88818359375,0.9638671875
ISIC_0014575_downsampled,2,0.116455078125,0.88330078125,0.970703125
ISIC_0014576_downsampled,2,0.28271484375,0.71728515625,0.35595703125
ISIC_0014577_downsampled,2,0.34130859375,0.65869140625,0.00018775463104248047
ISIC_0014578_downsampled,2,0.182861328125,0.8173828125,0.8359375
ISIC_0014579_downsampled,2,0.01812744140625,0.98193359375,1.0
ISIC_0014580_downsampled,2,0.023681640625,0.97607421875,1.0
ISIC_0014581_downsampled,2,0.6591796875,0.3408203125,0.00264739990234375
ISIC_0014582_downsampled,2,0.03656005859375,0.96337890625,1.0
ISIC_0014583_downsampled,2,0.052642822265625,0.947265625,0.99951171875
ISIC_0014585_downsampled,2,0.1500244140625,0.85009765625,0.4208984375
ISIC_0014586_downsampled,2,0.3916015625,0.6083984375,1.436471939086914e-05
ISIC_0014587_downsampled,2,0.1259765625,0.8740234375,0.6552734375
ISIC_0014588_downsampled,2,0.0625,0.9375,0.99658203125
ISIC_0014589_downsampled,2,0.228271484375,0.771484375,0.1617431640625
ISIC_0014590_downsampled,2,0.10980224609375,0.89013671875,0.97900390625
ISIC_0014591_downsampled,2,0.1236572265625,0.87646484375,0.96484375
ISIC_0014592_downsampled,2,0.045562744140625,0.95458984375,1.0
ISIC_0014593_downsampled,2,0.2408447265625,0.75927734375,0.00366973876953125
ISIC_0014594_downsampled,2,0.077880859375,0.92236328125,0.99755859375
ISIC_0014595_downsampled,2,0.0101318359375,0.98974609375,1.0
ISIC_0014596_downsampled,2,0.033782958984375,0.96630859375,1.0
ISIC_0014597_downsampled,2,0.037017822265625,0.962890625,1.0
ISIC_0014598_downsampled,2,0.0299072265625,0.97021484375,1.0
ISIC_0014599_downsampled,2,0.625,0.375244140625,4.780292510986328e-05
ISIC_0014600_downsampled,2,0.529296875,0.470458984375,2.384185791015625e-07
ISIC_0014601_downsampled,2,0.39111328125,0.60888671875,8.529424667358398e-05
ISIC_0014602_downsampled,2,0.1978759765625,0.80224609375,0.2479248046875
ISIC_0014603_downsampled,2,0.50927734375,0.490966796875,5.304813385009766e-06
ISIC_0014605_downsampled,2,0.75048828125,0.24951171875,0.088623046875
ISIC_0014606_downsampled,2,0.104248046875,0.8955078125,0.96923828125
ISIC_0014607_downsampled,2,0.8603515625,0.1395263671875,0.069091796875
ISIC_0014608_downsampled,2,0.58837890625,0.41162109375,1.1920928955078125e-06
ISIC_0014609_downsampled,2,0.50341796875,0.496826171875,0.00011843442916870117
ISIC_0014610_downsampled,2,0.27880859375,0.72119140625,0.057037353515625
ISIC_0014611_downsampled,2,0.401611328125,0.5986328125,1.430511474609375e-06
ISIC_0014612_downsampled,2,0.2459716796875,0.75390625,0.0298919677734375
ISIC_0014613_downsampled,2,0.370849609375,0.62890625,2.872943878173828e-05
ISIC_0014615_downsampled,2,0.417236328125,0.5830078125,2.86102294921875e-06
ISIC_0014616_downsampled,2,0.044769287109375,0.955078125,1.0
ISIC_0014617_downsampled,2,0.050018310546875,0.9501953125,1.0
ISIC_0014618_downsampled,2,0.161865234375,0.837890625,0.6767578125
ISIC_0014619_downsampled,2,0.5458984375,0.4541015625,4.589557647705078e-06
ISIC_0014620_downsampled,2,0.27880859375,0.72119140625,0.0029430389404296875
ISIC_0014621_downsampled,2,0.039276123046875,0.96044921875,1.0
ISIC_0014622_downsampled,2,0.029815673828125,0.97021484375,1.0
ISIC_0014623_downsampled,2,0.66552734375,0.334228515625,9.059906005859375e-06
ISIC_0014624_downsampled,2,0.3740234375,0.6259765625,8.702278137207031e-06
ISIC_0014625_downsampled,2,0.6259765625,0.3740234375,4.172325134277344e-07
ISIC_0014626_downsampled,2,0.9404296875,0.059326171875,0.99951171875
ISIC_0014627_downsampled,2,0.07647705078125,0.92333984375,0.99560546875
ISIC_0014628_downsampled,2,0.0762939453125,0.923828125,0.998046875
ISIC_0014629_downsampled,2,0.359130859375,0.640625,5.424022674560547e-05
ISIC_0014630_downsampled,2,0.031524658203125,0.96826171875,1.0
ISIC_0014631_downsampled,2,0.40234375,0.59765625,1.519918441772461e-05
ISIC_0014632_downsampled,2,0.10211181640625,0.89794921875,0.99267578125
ISIC_0014633_downsampled,2,0.05517578125,0.94482421875,0.99951171875
ISIC_0014634_downsampled,2,0.23193359375,0.76806640625,0.265380859375
ISIC_0014635_downsampled,2,0.192138671875,0.80810546875,0.38818359375
ISIC_0014636_downsampled,2,0.0299835205078125,0.97021484375,1.0
ISIC_0014637_downsampled,2,0.303955078125,0.69580078125,4.7206878662109375e-05
ISIC_0014638_downsampled,2,0.256591796875,0.74365234375,0.0016469955444335938
ISIC_0014639_downsampled,2,0.06536865234375,0.9345703125,0.9990234375
ISIC_0014640_downsampled,2,0.30029296875,0.69970703125,0.0017538070678710938
ISIC_0014641_downsampled,2,0.246337890625,0.75341796875,0.0443115234375
ISIC_0014642_downsampled,2,0.498291015625,0.50146484375,6.794929504394531e-06
ISIC_0014643_downsampled,2,0.201416015625,0.798828125,0.1170654296875
ISIC_0014644_downsampled,2,0.1156005859375,0.88427734375,0.97900390625
ISIC_0014645_downsampled,2,0.626953125,0.373291015625,1.9669532775878906e-05
ISIC_0014646_downsampled,2,0.0083160400390625,0.99169921875,1.0
ISIC_0014647_downsampled,2,0.0966796875,0.9033203125,0.8154296875
ISIC_0014648_downsampled,2,0.32373046875,0.67626953125,0.00030875205993652344
ISIC_0014649_downsampled,2,0.06268310546875,0.9375,0.99951171875
ISIC_0014650_downsampled,2,0.392578125,0.607421875,1.8835067749023438e-05
ISIC_0014651_downsampled,2,0.193115234375,0.80712890625,0.5673828125
ISIC_0014652_downsampled,2,0.125732421875,0.87451171875,0.83203125
ISIC_0014653_downsampled,2,0.168212890625,0.83203125,0.658203125
ISIC_0014654_downsampled,2,0.302490234375,0.697265625,0.0391845703125
ISIC_0014711_downsampled,2,0.322265625,0.677734375,0.00323486328125
ISIC_0014712_downsampled,2,0.1824951171875,0.8173828125,0.13037109375
ISIC_0014723_downsampled,2,0.055694580078125,0.9443359375,0.99365234375
ISIC_0014770_downsampled,2,0.252197265625,0.748046875,0.0034027099609375
ISIC_0014793_downsampled,2,0.036865234375,0.96337890625,1.0
ISIC_0014804_downsampled,2,0.46728515625,0.53271484375,0.0009899139404296875
ISIC_0014806_downsampled,2,0.2381591796875,0.76171875,0.02099609375
ISIC_0014811_downsampled,2,0.322021484375,0.677734375,0.0020732879638671875
ISIC_0014819_downsampled,2,0.08380126953125,0.916015625,0.90185546875
ISIC_0014823_downsampled,2,0.087158203125,0.9130859375,0.9931640625
ISIC_0014831_downsampled,2,0.31005859375,0.68994140625,0.041168212890625
ISIC_0015006_downsampled,2,0.003292083740234375,0.99658203125,1.0
ISIC_0015032_downsampled,2,0.62158203125,0.378662109375,0.0038852691650390625
ISIC_0015038_downsampled,2,0.5634765625,0.436767578125,6.079673767089844e-05
